difficulty	preference	context	aspect	direct	opinion	argument	reason	method	factoid	super	item1	item2	item3	comp_aspect1	comp_aspect2	comp	question	non-serious	navigational	spelling	rude	not question	dataset

																	who sang i will give everything i own						g

																	first multi purpose river valley project in india						g

																	when do chuck and blair get into a car accident						g

																	when was the art of courtly love written						g

																	10 cloverfield lane is a sequel to what movie						g

																	what are the seven great wonders of the world						g

																	who plays hugh grant's agent in the rewrite						g

																	who won season nine of americas got talent						g

																	meaning of the cross in the catholic church						g

																	who plays michael in be more chill musical						g

																	who is the youngest us president elected to the office						g

																	minerals are generally derived from materials that are						g

																	the harder you work the luckier you become wikipedia						g

																	how did the black death impact european society						g

																	who is the brand ambassador of reliance jio						g

																	museum of modern art of the city of paris						g

																	how far from the heavy rain of a thunder storm can lightning strike						g

																	follow your nose for the fruity taste that shows						g

																	what is the racial discrimination act 1975 australia						g

																	is the new a class rear wheel drive						g

																	where did the california trail start and finish						g

																	when did the first spacecraft land on mercury						g

																	what happens at the end of the raven by edgar allan poe						g

																	in which of the following infection drop in platelet count						g

																	how old are you in grade 10 in ontario						g

																	what are the requirements for a person to become a naturalized u.s. citizen						g

																	who was the highest paid actor in 1971						g

																	who plays rodrick on diary of a wimpy kid						g

																	first european known to have crossed the mississippi river (2 wds.)						g

																	how many spanish speakers in new york city						g

																	how many this is england films are there						g

																	who won dinner wars on the block nz 2016						g

																	who plays sam's wife in lord of the rings						g

																	how does the sampling rate affect the transmitted digital signal						g

																	when did the 50 cent coin come out						g

																	reproductive isolation caused by a river is an example of						g

																	who plays lee coulter on when calls the heart						g

																	when did flint michigan's water become contaminated						g

																	who won the ksi and logan paul foght						g

																	how many countries play in world series baseball						g

																	when does the supreme court decide to hear a case						g

																	who did the song if you don't know me by now						g

																	many european artists studied japanese art to better understand this principle						g

																	against which team did rahul dravid scored his highest individual total in test cricket						g

																	where does the clinking of glasses come from						g

																	a colles fracture is a fracture of what part of the body						g

																	where did ashes to ashes dust to dust come from						g

																	what is the meaning of the key word square when used in the context of units						g

																	what is the name of the messiah in hebrew						g

																	who directs operations of the largest civilian department in the federal government						g

																	what is a political subdivision of a state						g

																	who sang monday night football before carrie underwood						g

																	examine the department of justice and its variable historical commitment to civil rights protections						g

																	who plays mr whitaker in adventures in odyssey						g

																	artist frida kahlo is well known for her						g

																	where was netflix's lost in space filmed						g

																	who sings why does it hurt when i pee						g

																	where does a thousand splendid suns take place						g

																	who plays black panther in the movie black panther						g

																	st albans city district council v international computers						g

																	what does it mean to have a copyright						g

																	what was the boy's name in night by elie wiesel						g

																	when does mariah carey's album come out						g

																	which article of indian constitution grand the establishment of supreme court						g

																	where do mcdonald's chicken nuggets come from						g

																	who sings the original beauty and the beast song						g

																	when did the current macbook air come out						g

																	what player in the nfl has the most rings						g

																	when does season 6 of the arrow start						g

																	where does the border wall start and end						g

																	when did most of the confederate statues get put up						g

																	what do you mean by pay back period method						g

																	what stimulus will cause the secretion of anh (atrial natriuretic hormone)						g

																	flight of the conchords michael jackson's off the wall						g

																	where did the constitutional convention of 1787 meet						g

																	when was nigeria security and civil defence corps established						g

																	warsaw university of life sciences – sggw (wuls-sggw)						g

																	where can i read i have no mouth and i must scream						g

																	who was the first person rogue used her powers on						g

																	where was man down series 4 episode 4 filmed						g

																	when does the commonwealth games start on the gold coast						g

																	when was structural adjustment program introduced in nigeria						g

																	who plays robin in once upon a time						g

																	who died in the lynyrd skynyrd band plane crash						g

																	where is the delaware river on a map						g

																	difference between jellyfish and portuguese man of war						g

																	who is the actor that plays nick fury						g

																	where is seal team 6 based out of						g

																	who was the rookie of the year nfl 2016						g

																	who played booster in jingle all the way						g

																	why does hong kong have its own passport						g

																	who sang sometimes i feel like a motherless child						g

																	how many episodes does judge judy do a year						g

																	when does the next episode of seal team come on						g

																	when did rationing start in britain during world war 2						g

																	can you get coffee crisp in the us						g

																	who did the houston rockets play in the playoffs						g

																	cssr recombinases are most similar to what kind of protein in terms of function						g

																	what caused the end of the cuban missile crisis						g

																	who formed the new model army that helped end the civil war in england						g

																	what was the name of the singing master who joined						g

																	when was ferris bueller's day off made						g

																	what actions does the triceps perform at the shoulder						g

																	where was roman catholicism concentrated in europe in 1590						g

																	when do you put the cart before the horse						g

																	where is lithuania located in the world map						g

																	where is the passport number on a mexican passport						g

																	who played gigi in wizards of waverly place						g

																	legends of the fall where was it filmed						g

																	how long did it take to get to new york on concorde						g

																	is the original name for the field which involves the study of the physiology of behavior						g

																	who were the jacobins and where did they get their name						g

																	who fought for women's rights to vote in canada						g

																	what is difference between north america and south america						g

																	how many sequences are in assassins creed 4						g

																	what is the most common filipino last name						g

																	when was the last time 49ers won a super bowl						g

																	star vs. the forces of evil season 3 episode						g

																	who is on the australian $10 note						g

																	who does the voice over for bart simpson						g

																	who has to pay taxes in the united states						g

																	who sings the theme song for casino royale						g

																	germany took control of austria and an area of czechoslovakia called the						g

																	when did france give usa the statue of liberty						g

																	most amount of disposals in an afl game						g

																	who are all the players on the green bay packers						g

																	what type of vote is required in order to impeach (and not convict) the president						g

																	where does the new york city christmas tree come from						g

																	4) why is there is a lower-limit to the mass of main sequence stars						g

																	weapons used by the us army in ww2						g

																	when does the live action deathnote come out on netflix						g

																	how cold is the atlantic ocean where the titanic sank						g

																	when did the first star wars movie come put						g

																	who has the most grand slam victories in tennis						g

																	is it illegal to carry a knife in your car						g

																	who plays adam on the tv show mom						g

																	when was the right to work law passed						g

																	which of the following best describes the court of criminal appeals						g

																	when does hershal die in the walking dead						g

																	how far is it from southsea to the isle of wight						g

																	who does santana end up with in glee						g

																	what's the worst record in mlb history						g

																	where does the name spanish flu come from						g

																	what is the top speed of the f-35						g

																	power and position of the governor of an indian state						g

																	who is the boy in it might get loud						g

																	who builds the spider web male or female						g

																	in less than two years in the early 1920s the cost of a german newspaper						g

																	lieutenant in army is equivalent to which rank in police						g

																	what is the weather like in your state is it hot cold rainy humid dry						g

																	where is the blue diamond from the titanic						g

																	what is the chief executive officer on the county level						g

																	when does the universe 6 and 7 tournament start						g

																	when will my friend dahmer be released everywhere						g

																	portrait of an artist as a young man as a modern novel						g

																	the medical term meaning embedding of the zygote in the uterine lining is						g

																	type o negative life is killing me songs						g

																	how is the story of the biblical exodus analogous to the divine comedy						g

																	when does men's ice hockey start at the olympics						g

																	how many years is high school in england						g

																	how far is the center of the milky way galaxy						g

																	connie how to solve a problem like maria						g

																	how many gum trees are there in australia						g

																	what is the story of cosi fan tutte						g

																	except in brazil spanish is spoken through the entire rest of the south america region						g

																	what are the compositions of the earths interior						g

																	the time of our lives abbott and costello						g

																	power rangers oh oh we're in trouble						g

																	a multiplexer/data selector is a logic circuit that						g

																	gokaraju rangaraju institute of engineering and technology hyderabad telangana						g

																	how do you get a green card in the united states						g

																	cat in the craddle and the silver spoon						g

																	when does fairy tail next generation come out						g

																	is the song stand by me a gospel song						g

																	who played the child in kramer vs. kramer						g

																	which of the following is a basic value of agile software development ​						g

																	let not the right hand know what the left hand is doing						g

																	where did niles crane go to medical school						g

																	was the most famous female orator of the farmer's alliance and populist party in the late 1800s						g

																	which is the largest zone of indian railway						g

																	who sings the song i'm going to jackson						g

																	who does v kill in v for vendetta						g

																	who has taken the most wickets in test cricket						g

																	who came up with the idea of nuclear bombs						g

																	three sustainable development strategies for managing earth's resources						g

																	what are the major events in the life of jesus as described in the gospels						g

																	the good wife does alicia leave the firm						g

																	where was surplus grain stored in indus valley cities						g

																	who is the angel castiel in the bible						g

																	what is vidhan sabha and vidhan parishad in india						g

																	who is pictured on the 5000 dollar bill						g

																	how many species of mammals are in canada						g

																	the minor's restricted driver's license is issued to minors who						g

																	where is madagascar located on the world map						g

																	who rebuilt kasi vishwanath temple in 16 century						g

																	what games can you play online between ps3 and ps4						g

																	who came in the league with lebron james						g

																	where does the name poop deck come from						g

																	when did college basketball start using the 3 point line						g

																	an atom has 6 electrons in its outer shell. how many unpaired electrons does it have						g

																	beatles song i've got blisters on my fingers						g

																	who sings don't give me no lines and keep your hands to yourself						g

																	who plays cody in the suite life on deck						g

																	when did sussex split into east and west						g

																	who plays the hormone monster in big mouths						g

																	who has the worst team in the nba						g

																	who was the last us president to be assassinated						g

																	what is the second strongest typhoon in the philippines						g

																	who were the winners on dancing with the stars						g

																	who does tom hanks work for in castaway						g

																	who plays shane cantrell on when calls the heart						g

																	how old is ryan from ryan toy review						g

																	how many terms may a modern-day president of the united states serve						g

																	who sings i wish that i knew what i know now						g

																	when are the six nations 2018 fixtures announced						g

																	where do chipmunks live in the united states						g

																	what is the purpose of the labia majora						g

																	an officer of the english peerage who organises coronations and funerals						g

																	does the throgs neck bridge charge both ways						g

																	300 dollars in 1980 is how much today						g

																	where did go break a leg come from						g

																	where is the house from are we done yet						g

																	what two streets in san francisco became the headquarters for the hippie movement						g

																	who wrote the song red sails in the sunset						g

																	where does north america and south america divide						g

																	where do glow in the dark mushrooms grow						g

																	who had the right to vote in weimar germany						g

																	what area is considered the traditional lands of the sinixt tribe						g

																	where does the term husband and wife come from						g

																	when was daylight savings time created in the us						g

																	which of the following is a negative real shock that occurred during the great depression						g

																	what do you mean by artificial neural network						g

																	when did the eagles go to the superbowl in the past						g

																	what is the length of an nhl hockey rink						g

																	when are thrombolytic drugs contraindicated (select all that apply.)						g

																	whos the voice of mother in alien covenant						g

																	show that the product of resistance and capacitance (rc) has the units of time						g

																	whats diggys real name from liv and maddie						g

																	who said a picture is worth 1000 words						g

																	when do new episodes of grey's anatomy come out on netflix						g

																	the type of alcoholic liver disease that is not reversible is						g

																	where is my big fat greek wedding set						g

																	what role did leslie odom jr play in rent						g

																	any one of eight biogeographical divisions of earth						g

																	name three tools that scientists could use to measure liquids						g

																	who sang in we are the world for haiti						g

																	name one husband and wife who both served in parliament						g

																	where did the name russian twist come from						g

																	i gonna get you yes i am song						g

																	where was the tv show friday night lights filmed						g

																	does maddie die in the movie everything everything						g

																	what is the song burden in my hand about						g

																	what is the meaning of https //						g

																	when is the next governor election in mississippi						g

																	who is james talking to in the book of james						g

																	where are antelope found in the united states						g

																	we can set the world on fire lyrics						g

																	prepare a report on the contribution of unesco						g

																	what did katherine do to elena in season 5 episode 15						g

																	who was the first man who climbed mount everest						g

																	who won the national award for best actor 2017						g

																	when are the next model year cars released						g

																	when was the first pig killed in lord of the flies						g

																	is it wrong to pick up chicks in a dungeon characters						g

																	what is the russian name for nesting dolls						g

																	who do you think you are uk episodes						g

																	what is the sentencing reform act of 1984						g

																	where do states get their power in the constitution						g

																	when did oil consumption peak as a share of global energy						g

																	all saints church pembroke road clifton bristol bs8 2hy						g

																	where does the term free will come from						g

																	when was the punjab land alienation act passed						g

																	where is the headquarter of w h o located						g

																	who wrote the music to star spangled banner						g

																	who is a librarian and what do they do						g

																	kuch rang pyar ke aise bhi last episode song						g

																	who will typically have the most decision-making ability in this relationship						g

																	bon jovi songs youtube living on a prayer						g

																	what did us gain from treaty of paris						g

																	who is the most mentioned prophet in quran						g

																	a spider with a skull on its back						g

																	who plays dr shepherd on grey's anatomy						g

																	where is portia from in merchant of venice						g

																	state some factor that determine the type of soil found in india						g

																	where is cook islands located on the world map						g

																	who played michael jackson in the jackson 5 american dream						g

																	a corporate seal is required in order for the corporation to enter into a binding contract						g

																	difference between safety relief valve and pressure relief valve						g

																	the collective term for any process that produces a mountain belt is called						g

																	us defense spending as a percentage of budget						g

																	where did the patriots live during the american revolution						g

																	when was india's first scientific expedition to the south pole launched						g

																	when did collingwood last win an afl premiership						g

																	what are the flaps of the heart valves called						g

																	who gives out the duke of edinburgh award						g

																	who plays papa smurf in smurfs the lost village						g

																	who does buffy end up with in season 7						g

																	what is the name of the hurricane before irma						g

																	danny kaye i've got a lovely bunch of coconuts lyrics						g

																	criticism of the election process include all the following except						g

																	what is the effect of imposition of a tariff on a nation's offer curve						g

																	who is the voice for beef what's for dinner						g

																	what kind of car won the indy 500						g

																	hibel v. sixth judicial district court of nevada						g

																	where did the battle of somme take place						g

																	who has the fastest slapshot in the nhl						g

																	who plays the voice of the orangutan in jungle book						g

																	how many casualties in shermans march to the sea						g

																	last scene in the passion of the christ						g

																	who negotiated the extremely popular treaty with spain						g

																	who told kerala is god's own country						g

																	i am a man who will fight for your honor movie						g

																	is defensive holding in college automatic first down						g

																	where does the last name browne come from						g

																	how many books does the dark tower movie cover						g

																	lots and lots of volcanic activity in our solar system						g

																	what country is across the red sea from egypt						g

																	map of american military bases in the world						g

																	what does curb weight mean on a truck						g

																	governors should be true to oath of office						g

																	when was the last time the san francisco 49ers won a superbowl						g

																	who sang the song of kulfi kumar bajewala						g

																	the limbic system in your brain contains your brains						g

																	who was on trial at the nuremberg trials						g

																	which is the instant messenger that is used for chatting						g

																	what does pili do in a prokaryotic cell						g

																	who plays the ghost of christmas past in a christmas carol						g

																	what century was great wall of china built						g

																	girl who talks fast on the cosby show						g

																	what is the wimbledon runner up prize money						g

																	when was last time browns won a game						g

																	what is the hottest place in death valley						g

																	when do new born kittens open there eyes						g

																	how many times does the earth revolve around sun						g

																	when does the world cup start and finish 2018						g

																	when did the vikings start using the skol chant						g

																	what are the units of the apothecary system						g

																	where did the us build a canal in latin america						g

																	who wrote keep on the sunny side of life						g

																	when was the biblical book of joel written						g

																	how long is the halftime break in rugby						g

																	how many times have the yankees made it to the world series						g

																	what cities are in east county san diego						g

																	elvis i want to be your teddy bear						g

																	where does the number 666 appear in the bible						g

																	how many border states were there during the civil war						g

																	how far is mission texas from brownsville texas						g

																	where was charlie and the chocolate factory made						g

																	european communities (services of lawyers) order 1978						g

																	who played nelson mandela in the long walk to freedom						g

																	which term refers to an assumed rapid expansion of the universe immediately after the big bang						g

																	how much money does the attorney general of the united states make						g

																	where does most seismic activity occur on earth						g

																	internet based test of english as a foreign language test						g

																	what do we call peepal ka pedh in english						g

																	what episode of glee does mr schuester proposes						g

																	where is the iberian peninsula located on a map of europe						g

																	nba players to win back to back finals mvp						g

																	the primary function of the cabin pressurization system outflow valve is to						g

																	what is the value of the sistine chapel						g

																	when did the iron age occur in africa						g

																	the system development life cycle (sdlc) is the traditional system development method for						g

																	which island does lilo and stitch take place						g

																	when did the washington nationals move to dc						g

																	who has won the malaysian open badminton title						g

																	who was president when the united states bought florida from spain						g

																	where is the zoo that we bought a zoo based on						g

																	where is the new pirates of the caribbean being filmed						g

																	what do we do with a drunken sailer						g

																	ek hazaaron mein meri behna mp 3 song						g

																	do dogs all have the same blood type						g

																	release date of movie harry potter and cursed child						g

																	relate the ratio of surface area to volume to cell growth and cell division						g

																	who sings peep and the big wide world theme song						g

																	width of oceanic crust that is less than 10 million years old						g

																	when does toby come back to the office						g

																	the haves and the have nots - season 1						g

																	write the origin of social studies in nigeria						g

																	where did king of the jungle come from						g

																	how many episodes are there in attack on titan season 1						g

																	how far is it from my location to south carolina						g

																	what led to the rise of the safavid dynasty						g

																	when does game of thrones show in us						g

																	who discovered the cause of the black death						g

																	who played ben on the andy griffith show						g

																	is costa rica north or south of the equator						g

																	the interpretation of the spearman correlation coefficient is identical to that for the						g

																	where did the name madison square garden come from						g

																	the girl who kicked the hornets nest film						g

																	who were the two persons stood out during the exile						g

																	who covered romeo and juliet by the dire straits						g

																	haryana 40 percent revenue come from which city						g

																	when did short track become an olympic sport						g

																	who dies in the lost city of z						g

																	where did the term welsh on a bet come from						g

																	who is the first listened to on spotify						g

																	hum aapke hain koun full movie in hindi						g

																	where is the mic located on apple earpods						g

																	who sings the theme song for thursday night football						g

																	who is the speaker of the house of representatives in belize						g

																	old woman dancing coming out of her house						g

																	where is the world first integrated solar combined cycle power project is proposed to be set up						g

																	when does game of thrones episode 4 come out						g

																	who sang the rains of castamere on game of thrones						g

																	what is the scientific name for the borneo orangutan						g

																	list of colleges in south campus under delhi university						g

																	nba player with most championships with different teams						g

																	where does the water in a lake come from						g

																	new york institute of technology old westbury ny						g

																	most no of followers on instagram in india						g

																	who is the lady talking in look what you've done						g

																	q what is a main defense of the giant african millipede						g

																	the four noble truths and eight fold path are part of which religion						g

																	what is the payout for the texas bowl						g

																	what's the white thing in the back of your throat						g

																	a malignant tumor is in what stage of tumor development						g

																	who is the first person you will call if today is your last day						g

																	harry potter and the order of the phoenix harry age						g

																	the decline of western civilization ii the metal years						g

																	mahesh babu and shruti hassan hindi movie list						g

																	who controls the use of air force 2						g

																	the king is emperor in his own kingdom						g

																	list of country that does not require visa						g

																	who wrote the book the king and i						g

																	who was the first african american to play in baseball's major leagues						g

																	what is the last state to be founded in america						g

																	discuss the virulence factors elaborated by pathogenic microorganisms						g

																	who plays peter's voice in family guy						g

																	what were the causes of the french revolution of 1789						g

																	do the rest of europe change their clocks						g

																	when was we're not gonna take it written						g

																	who was the league of nations made up of						g

																	the girl with the dragon tattoo trilogy wiki						g

																	what is the poverty line in the uk 2016						g

																	onset type and warning of floods in india						g

																	who's playing magnum in the new series						g

																	where is t mobile arena in las vegas located						g

																	character sketch of kate in she stoops to conquer						g

																	who was the president of kpcc when india got independence						g

																	snoop dogg drop it like it's hot song						g

																	who's running for governor in oklahoma 2018						g

																	1. what was the precursor to the present day internet						g

																	who were the most powerful elected officials in rome						g

																	3 idiots movie was shot in which college						g

																	which is the best reason for not using the family car as a reference point						g

																	does kentucky have more shoreline than any other state						g

																	where is the deepest part of lake geneva						g

																	who was the original lead singer of alice in chains						g

																	what is the meaning of pharaoh in the bible						g

																	when did the soviet union exploded its first atomic bomb						g

																	where did the phrase jump the shark come from						g

																	who plays the double in liv and maddie						g

																	who plays the mom on good luck charlie						g

																	who plays kris kringle on miracle on 34th street						g

																	how many state boundaries are completely defined by longitude and latitude						g

																	who was the french general that desired to reconquer france						g

																	who is the speaker of the lamb by william blake						g

																	where did the saying going to hell in a handbasket originate						g

																	who plays jack malone in without a trace						g

																	define the term strategic management . what are the types of strategies						g

																	what season and episode did brian die on family guy						g

																	who was elected president of the constitutional convention						g

																	who sings the song in oh brother where art thou						g

																	two oceanic plates move away from each other						g

																	how much does it cost to get a hollywood star						g

																	factors that influence the formation of dew and frost						g

																	who played jens parents on life in pieces						g

																	what was the girl's name in maniac magee						g

																	approximate number of stars in the milky way						g

																	in sonata-allegro form the second theme is typically in a contrasting mood with the first						g

																	when did china have a closed door policy						g

																	cast of return of a man called horse						g

																	where does the show alexa and katie take place						g

																	how did jasons season of the bachelor end						g

																	who said too much money chasing too few goods						g

																	can you use nitrogen as a shielding gas for welding						g

																	who sang my bonnie lies over the ocean						g

																	difference between judge and justice of the peace						g

																	who plays finn in my big fat diary						g

																	countertrade involves trading products and services for other products and services						g

																	is there another movie after wrath of the titans						g

																	who played the girl in john wick 2						g

																	who wrote the song heaven help us all						g

																	the chechen republic is located in this region of russia						g

																	has there ever been a back to back world cup winner						g

																	sons of anarchy episode where jax kills clay						g

																	who plays charity shield if chelsea win fa cup						g

																	who sings tomorrow belongs to me in cabaret						g

																	where did the louis vuitton logo come from						g

																	who has had a quadruple double in the nba						g

																	when was o sacred head now wounded written						g

																	what boundary is the juan de fuca plate						g

																	what is the main agricultural product of the golden triangle						g

																	who sings it's still rock and roll to me						g

																	i miss you like the desert miss the rain everything but the girl						g

																	what kind of reaction is zinc and hydrochloric acid						g

																	sulforhodamine 101 as a specific marker of astroglia in the neocortex in vivo						g

																	who plays holly on days of our lives						g

																	which goal of the populist party led to the early popularity						g

																	the four classes of the varna system were further subdivided into numerous						g

																	who played the dwarfs in lord of the rings						g

																	what is the purpose of the iran nuclear deal						g

																	when do we use the different types of mirror						g

																	how many seasons are there for the carrie diaries						g

																	who said it is well with my soul						g

																	who played sam on the facts of life						g

																	who's the girl in tom petty's free falling video						g

																	ancient jewelry pottery and roads are examples of what						g

																	what causes a person to have an albino child						g

																	where does the name pepto bismol come from						g

																	who has run for president the most times						g

																	when was the term surfing the internet coined						g

																	where do pg tips get their tea from						g

																	what does it mean by annual household income						g

																	what are the basic needs at the lowest level of maslow motivational hierarchy						g

																	the near eastern area that was known in the ancient world as persia is today called						g

																	who is the ruler of umm al quwain						g

																	what stimulates the corpus luteum to produce progesterone						g

																	which of the following countries has had a pending application to the eu for 30 years						g

																	who wrote the song there is a house in new orleans						g

																	is a 2013 chevy malibu all wheel drive						g

																	how do i get to interstate 81 north						g

																	where did the largest nuclear accident take place						g

																	where did the mutiny on the bounty take place						g

																	who lives in the castle in lexington ky						g

																	when did cristiano ronaldo go to manchester united						g

																	is time warner the same as time warner cable						g

																	when do elves on the shelves come back						g

																	when does despicable me 3 come out in mexico						g

																	what was the name of the plantation in gone with the wind						g

																	did the bomb go off in grey's anatomy						g

																	to hold eternity in a grain of sand						g

																	who plays simon on the bold and the beautiful						g

																	which statement best describes the slaves in ancient athens						g

																	how long is the movie incredibles part 2						g

																	who votes to elect member of rajya sabha						g

																	i'll be seeing you song frank sinatra						g

																	who has played more games ronaldo or messi						g

																	intelenet global services pvt ltd - a serco company						g

																	what was the main purpose of the house committee on un-american activities (huac)						g

																	when did the american great depression start and end						g

																	who is carried the usa flag in opening ceremony						g

																	when does the new episode of criminal minds air						g

																	nilgiri himalayan and arabic are types of which of						g

																	when did season 4 of the originals come out						g

																	what was an agreement made by the allies at the potsdam						g

																	when was yosemite made a world heritage site						g

																	a historian is attempting to study how the puritans affected society in new england						g

																	what's the name of the eighth sims 3 expansion pack						g

																	you've got mail we are an american family						g

																	when was the last time england reached world cup semi final						g

																	when are running man coming to the uk						g

																	when does the longmire series start on netflix						g

																	who is the original singer of it's my life						g

																	has kentucky ever won a football national championship						g

																	red dead redemption undead nightmare does it include original game						g

																	who does the robot voice on the orville						g

																	who wrote the book of jonah and when was it written						g

																	who plays mom on the tv series mom						g

																	what is the meaning of school leaving certificate						g

																	when did the american industrial revolution start and end						g

																	what happened to the red queen in alice in wonderland						g

																	what is the name of the chicago white sox baseball stadium						g

																	who is the original artist of you are my sunshine						g

																	who played halftime at the superbowl last year						g

																	what is the weight of a polaris slingshot						g

																	yale university school of medicine physician associate program						g

																	what states have more than one baseball team						g

																	how did the neolithic revolution affect world population						g

																	how much does it cost to build an airbus a380						g

																	democratic theory in relation to public opinion assumes						g

																	what is the composition of the county commissioner's court						g

																	what kind of bike did pee wee herman have						g

																	most of the fresh water lakes are located in the himalayan region. explain						g

																	first episode of yeh unn dino ki baat hai						g

																	when does bleach diamond dust rebellion take place						g

																	who stars in hatfields and mccoys on history channel						g

																	who is the actor who plays captain kirk						g

																	who played rowena in mr holland's opus						g

																	who was the chola king under whose region the brihadeeswara temple of tanjore was constructed						g

																	which is the hook and which is the loop on velcro						g

																	who sings make em laugh in singin in the rain						g

																	who becomes vice president if the vice president assumes the presidency						g

																	who are the nestorians and what happened to them						g

																	when will the bullet train be finished in california						g

																	what is the name of the president of south africa						g

																	what is the legal age of consent in holland						g

																	who is the current lead singer of lynyrd skynyrd						g

																	the west wind drift is an example of which of the following types of currents						g

																	what did australia do in the vietnam war						g

																	who orders flags to fly at half mast						g

																	when did capital punishment begin in the united states						g

																	who wrote the book of mark in the holy bible						g

																	who was the first indian film maker to be honoured with the magsaysay award						g

																	where do the particles in jupiter's rings come from						g

																	what is the longest sniper shot in us history						g

																	who is the redhead in everything has changed						g

																	who sang the song a little bit of toast						g

																	how i met your mother marshall fights his brothers						g

																	who decides what form municipal governments will take						g

																	a contract of insurance is a contract of uberrimae fidei						g
